ActivityType	DateTime	TransDateTime	ServiceOrderID	OrderType	Quantity	OrderStatus	TradeAccount	BuySell	Price	Price2	FillPrice	FilledQuantity	Note	PositionQuantity	OrderActionSource	InternalOrderID	OpenClose	IsAutomated	Symbol	ParentInternalOrderID	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username
Orders	2025-12-18  02:26:27.258207	2025-12-18  02:26:27.258205	36782699	Stop Limit	3	Open	V_sim16	Sell	25017.75	25007.75			Tag: AT_NQ_TM(D-R-2+last50)	3	Simulated order accepted	36782699	Close	Y	NQH26					0.00			Good till Canceled	shimishon
Orders	2025-12-18  02:26:27.258225	2025-12-18  02:26:27.258220		Limit	1	Order Sent	V_sim16	Sell	25044.25				Tag: AT_NQ_TM(D-R-2+last50)	3	Order from DTC client #32128. Sierra Chart. 93.173.105.113 | Client text: Tag: AT_NQ_TM(D-R-2+last50)	36782700	Close	Y	NQH26					0.00			Good till Canceled	shimishon
Orders	2025-12-18  02:26:27.258258	2025-12-18  02:26:27.258256	36782700	Limit	1	Open	V_sim16	Sell	25044.25				Tag: AT_NQ_TM(D-R-2+last50)	3	Simulated order accepted	36782700	Close	Y	NQH26					0.00			Good till Canceled	shimishon
Orders	2025-12-18  02:26:27.258276	2025-12-18  02:26:27.258271		Limit	1	Order Sent	V_sim16	Sell	25050.50				Tag: AT_NQ_TM(D-R-2+last50)	3	Order from DTC client #32128. Sierra Chart. 93.173.105.113 | Client text: Tag: AT_NQ_TM(D-R-2+last50)	36782701	Close	Y	NQH26					0.00			Good till Canceled	shimishon
Orders	2025-12-18  02:26:27.258309	2025-12-18  02:26:27.258307	36782701	Limit	1	Open	V_sim16	Sell	25050.50				Tag: AT_NQ_TM(D-R-2+last50)	3	Simulated order accepted	36782701	Close	Y	NQH26					0.00			Good till Canceled	shimishon
Orders	2025-12-18  02:26:27.258327	2025-12-18  02:26:27.258322		Limit	1	Order Sent	V_sim16	Sell	25090.50				Tag: AT_NQ_TM(D-R-2+last50)	3	Order from DTC client #32128. Sierra Chart. 93.173.105.113 | Client text: Tag: AT_NQ_TM(D-R-2+last50)	36782702	Close	Y	NQH26					0.00			Good till Canceled	shimishon
Orders	2025-12-18  02:26:27.258360	2025-12-18  02:26:27.258358	36782702	Limit	1	Open	V_sim16	Sell	25090.50				Tag: AT_NQ_TM(D-R-2+last50)	3	Simulated order accepted	36782702	Close	Y	NQH26					0.00			Good till Canceled	shimishon
Orders	2025-12-18  03:05:08.395873	2025-12-18  03:05:08.395863	36782699	Stop Limit	3	Filled	V_sim16	Sell	25017.75	25007.75	25017.75	3	Tag: AT_NQ_TM(D-R-2+last50)	3	Trade simulation fill. Bid: 25017.75 Ask: 25018.75 Last: 25017.75	36782699	Close	Y	NQH26					0.00			Good till Canceled	shimishon
Orders	2025-12-18  03:23:35.201348	2025-12-18  03:23:35.201336	36782700	Limit	1	Filled	V_sim16	Sell	25044.25		25044.25	1	Tag: AT_NQ_TM(D-R-2+last50)		Trade simulation fill. Bid: 25044.25 Ask: 25044.75 Last: 25044.50	36782700	Close	Y	NQH26					0.00			Good till Canceled	shimishon
Orders	2025-12-18  03:43:04.525081	2025-12-18  03:43:04.525070	36782701	Limit	1	Filled	V_sim16	Sell	25050.50		25050.50	1	Tag: AT_NQ_TM(D-R-2+last50)	-1	Trade simulation fill. Bid: 25050.50 Ask: 25051.00 Last: 25050.25	36782701	Close	Y	NQH26					0.00			Good till Canceled	shimishon
Positions	2025-12-18  04:05:48.351861	00:00:00.000000				Unspecified	V_sim16							3	Updated Service Position Quantity to -2			N	NQH26					0.00				
Orders	2025-12-18  04:05:48.359535	2025-12-18  04:05:48.359533	36782699	Stop Limit	3	Pending Cancel	V_sim16	Sell	25017.75	25007.75			AT_NQ_TM(D-R-2+last50)	3	Internally marking as canceled. No order update from server. For Trade Account: (not specified). Internal cancel	20091490	Close	Y	NQH26					0.00	36782699	20091490.98585	Good till Canceled	shimishon
Orders	2025-12-18  04:05:48.359542	2025-12-18  04:05:48.359541	36782699	Stop Limit	3	Canceled	V_sim16	Sell	25017.75	25007.75			AT_NQ_TM(D-R-2+last50)	3	Internally marking as canceled. No order update from server. For Trade Account: (not specified). Internal cancel	20091490	Close	Y	NQH26					0.00	36782699	20091490.98585	Good till Canceled	shimishon
Orders	2025-12-18  04:05:48.359589	2025-12-18  04:05:48.359587	36782700	Limit	1	Pending Cancel	V_sim16	Sell	25044.25				AT_NQ_TM(D-R-2+last50)	3	Internally marking as canceled. No order update from server. For Trade Account: (not specified). Internal cancel	20091491	Close	Y	NQH26					0.00	36782700	20091491.45392	Good till Canceled	shimishon
Orders	2025-12-18  04:05:48.359599	2025-12-18  04:05:48.359598	36782700	Limit	1	Canceled	V_sim16	Sell	25044.25				AT_NQ_TM(D-R-2+last50)	3	Internally marking as canceled. No order update from server. For Trade Account: (not specified). Internal cancel	20091491	Close	Y	NQH26					0.00	36782700	20091491.45392	Good till Canceled	shimishon
Orders	2025-12-18  04:05:48.359611	2025-12-18  04:05:48.359609	36782701	Limit	1	Pending Cancel	V_sim16	Sell	25050.50				AT_NQ_TM(D-R-2+last50)	3	Internally marking as canceled. No order update from server. For Trade Account: (not specified). Internal cancel	20091492	Close	Y	NQH26					0.00	36782701	20091492.28752	Good till Canceled	shimishon
Orders	2025-12-18  04:05:48.359618	2025-12-18  04:05:48.359617	36782701	Limit	1	Canceled	V_sim16	Sell	25050.50				AT_NQ_TM(D-R-2+last50)	3	Internally marking as canceled. No order update from server. For Trade Account: (not specified). Internal cancel	20091492	Close	Y	NQH26					0.00	36782701	20091492.28752	Good till Canceled	shimishon
Positions	2025-12-18  04:05:54.654217	00:00:00.000000				Unspecified	V_sim16							-2	Synchronized Internal Position quantity to current Service Position quantity. New Internal Position quantity: -2			N	NQH26					0.00				
Orders	2025-12-18  04:05:56.740796	2025-12-18  04:05:56.740795	36782702	Limit	1	Open	V_sim16	Sell	25090.50				AT_NQ_TM(D-R-2+last50)		Initiating: NQH26 [CBV][M]  3 Min  #6 | Canceling non-market orders during Flatten	20091493	Close	Y	NQH26					0.00	36782702	20091493.88708	Good till Canceled	shimishon
Orders	2025-12-18  04:05:56.740821	2025-12-18  04:05:56.740816	36782702	Limit	1	Pending Cancel	V_sim16	Sell	25090.50				AT_NQ_TM(D-R-2+last50)	-2	NQH26 [CBV][M]  3 Min  #6 | Canceling non-market orders during Flatten	20091493	Close	Y	NQH26					0.00	36782702	20091493.88708	Good till Canceled	
Orders	2025-12-18  04:05:56.740864	2025-12-18  04:05:56.740859		Market	2	Order Sent	V_sim16	Buy						-2	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Source: ACSIL Flatten & Cancel | Bar start date-time: 2025-12-18  04:03:00.000. Flatten&CancelAllOrders | Last: 25046.5. Current Position quantity: -2 | AOE=true | AOU=true	20091637	Close	Y	NQH26					0.00			Day	
Orders	2025-12-18  04:05:56.978945	2025-12-18  04:05:56.978942	36782702	Limit	1	Canceled	V_sim16	Sell	25090.50				AT_NQ_TM(D-R-2+last50)	-2	Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20091493	Close	Y	NQH26					0.00	36782702	20091493.88708	Good till Canceled	shimishon
Orders	2025-12-18  04:05:56.979033	2025-12-18  04:05:56.979031	36783140	Market	2	Pending Open	V_sim16	Buy						-2	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119	20091637	Close	Y	NQH26					0.00		20091637.51218	Day	shimishon
Orders	2025-12-18  04:05:56.979045	2025-12-18  04:05:56.979044	36783140	Market	2	Open	V_sim16	Buy						-2	Trading Evaluator (Order update). Info: Simulated order accepted	20091637	Close	Y	NQH26					0.00	36783140	20091637.51218	Day	shimishon
Orders	2025-12-18  04:05:56.979054	2025-12-18  04:05:56.979053	36783140	Market	2	Filled	V_sim16	Buy			25046.75	2		-2	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25045.75 Ask: 25046.75 Last: 25046.50	20091637	Close	Y	NQH26		36783140.1			0.00	36783140	20091637.51218	Day	shimishon
Positions	2025-12-18  04:05:56.979059	00:00:00.000000			2	Unspecified	V_sim16								Updated Internal Position Quantity to 0. Previous: -2. Fill of InternalOrderID: 20091637			N	NQH26					0.00				
Fills	2025-12-18  04:05:56.979061	2025-12-18  04:05:56.915000	36783140	Market	2	Filled	V_sim16	Buy			25046.75	2			Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25045.75 Ask: 25046.75 Last: 25046.50	20091637	Close	Y	NQH26		36783140.1	25073.00	25032.75	0.00	36783140	20091637.51218	Day	shimishon
Positions	2025-12-18  04:05:56.979171	00:00:00.000000				Unspecified	V_sim16								Updated Service Position Quantity to 0			N	NQH26					0.00				
Positions	2025-12-18  04:06:04.652857	00:00:00.000000				Unspecified	V_sim16								Removing Position with quantity of 0			N	NQH26					0.00				
Orders	2025-12-18  04:18:30.763031	2025-12-18  04:18:30.763022		Market	3	Order Sent	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  04:18:00.000 | Last: 25031 | AOE=false | AOU=false	20091769	Open	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  04:18:31.102895	2025-12-18  04:18:31.102887	36783303	Market	3	Pending Open	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20091769	Open	Y	NQH26					0.00		20091769.99815	Good till Canceled	shimishon
Orders	2025-12-18  04:18:31.102945	2025-12-18  04:18:31.102944	36783303	Market	3	Open	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20091769	Open	Y	NQH26					0.00	36783303	20091769.99815	Good till Canceled	shimishon
Orders	2025-12-18  04:18:31.102958	2025-12-18  04:18:31.102958	36783303	Market	3	Filled	V_sim16	Sell			25030.75	3	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25030.75 Ask: 25031.75 Last: 25031.00. Text: Tag: AT_NQ_TM(D-R-2+last50)	20091769	Open	Y	NQH26		36783303.1			0.00	36783303	20091769.99815	Good till Canceled	shimishon
Positions	2025-12-18  04:18:31.102970	00:00:00.000000			3	Unspecified	V_sim16							-3	Updated Internal Position Quantity to -3. Previous: 0. Fill of InternalOrderID: 20091769			N	NQH26					0.00				
Fills	2025-12-18  04:18:31.102976	2025-12-18  04:18:30.933000	36783303	Market	3	Filled	V_sim16	Sell			25030.75	3	AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25030.75 Ask: 25031.75 Last: 25031.00. Text: Tag: AT_NQ_TM(D-R-2+last50)	20091769	Open	Y	NQH26		36783303.1			0.00	36783303	20091769.99815	Good till Canceled	shimishon
Positions	2025-12-18  04:18:31.103126	00:00:00.000000				Unspecified	V_sim16							-3	Updated Service Position Quantity to -3			N	NQH26					0.00				
Orders	2025-12-18  04:18:31.125940	2025-12-18  04:18:31.125934		Stop Limit	3	Order Sent	V_sim16	Buy	25036.75	25046.75			AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  04:18:00.000 | Last: 25032 | Scaling out | AOE=false | AOU=false	20091780	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  04:18:31.126242	2025-12-18  04:18:31.126238		Limit	1	Order Sent	V_sim16	Buy	25029.75				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  04:18:00.000 | Last: 25032 | Scaling out | AOE=false | AOU=false	20091781	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  04:18:31.126366	2025-12-18  04:18:31.126363		Limit	1	Order Sent	V_sim16	Buy	25028.75				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  04:18:00.000 | Last: 25032 | Scaling out | AOE=false | AOU=false	20091782	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  04:18:31.126484	2025-12-18  04:18:31.126478		Limit	1	Order Sent	V_sim16	Buy	25021.25				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  04:18:00.000 | Last: 25032 | Scaling out | AOE=false | AOU=false	20091783	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  04:18:31.334029	2025-12-18  04:18:31.334022	36783314	Stop Limit	3	Pending Open	V_sim16	Buy	25036.75	25046.75			AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20091780	Close	Y	NQH26					0.00		20091780.83636	Good till Canceled	shimishon
Orders	2025-12-18  04:18:31.334066	2025-12-18  04:18:31.334065	36783314	Stop Limit	3	Open	V_sim16	Buy	25036.75	25046.75			AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20091780	Close	Y	NQH26					0.00	36783314	20091780.83636	Good till Canceled	shimishon
