account,date,total_raw_fills,ghost_fills_dropped,bypass_mode_active,note_coverage_rate,dirty_trades,dirty_net,dirty_wins,clean_trades,clean_net,clean_wins,pnl_delta,pnl_delta_pct,flagged_for_review,flag_reason
TM_5,2024-08-07,241,0,0,0.793,139,-12550.0,70,139,-12550.0,70,0.0,0.0,0,
TM_6,2024-08-07,52,0,0,0.942,29,4750.0,13,29,4750.0,13,0.0,0.0,0,
TM_7,2024-08-07,84,0,0,0.94,72,11375.0,36,72,11375.0,36,0.0,0.0,0,
TM_8,2024-08-07,193,0,0,0.808,112,-6950.0,61,112,-6950.0,61,0.0,0.0,0,
TM_9,2024-08-07,93,36,1,0.0,56,8900.0,33,33,-19950.0,18,-28850.0,3.2416,1,"delta=-28,850 (324% of dirty_net)"
TM_D-R-1_1,2024-08-07,126,0,0,0.976,86,5435.0,70,86,5435.0,70,0.0,0.0,0,
TM_D-R-1_2,2024-08-07,128,0,0,0.992,108,-11980.0,65,108,-11980.0,65,0.0,0.0,0,
TM_U-D-1_1,2024-08-07,312,0,0,0.913,206,-18530.0,122,206,-18530.0,122,0.0,0.0,0,
TS_2,2024-08-07,29,0,0,0.966,18,-11850.0,10,18,-11850.0,10,0.0,0.0,0,
TS_3,2024-08-07,75,0,0,0.933,51,9990.0,39,51,9990.0,39,0.0,0.0,0,
TS_4,2024-08-07,81,0,0,0.938,65,5275.0,32,65,5275.0,32,0.0,0.0,0,
TS_5,2024-08-07,98,0,0,1.0,58,300.0,36,58,300.0,36,0.0,0.0,0,
TS_6,2024-08-07,94,0,0,0.989,74,7800.0,36,74,7800.0,36,0.0,0.0,0,
TS_7,2024-08-07,12,0,0,0.917,8,395.0,5,8,395.0,5,0.0,0.0,0,
Tsufim-Prod,2024-08-07,33,8,0,0.394,19,-2750.0,10,14,-3200.0,4,-450.0,0.1636,0,
V500_sim10,2024-08-07,240,52,0,0.308,141,-11970.0,32,160,65740.0,92,77710.0,6.4921,1,"delta=+77,710 (649% of dirty_net)"
ES-IPS_TM_11,2024-08-08,242,12,0,0.839,140,2550.0,55,188,18225.0,100,15675.0,6.1471,1,"delta=+15,675 (615% of dirty_net)"
ES-IPS_TM_12,2024-08-08,53,2,0,0.868,30,-1212.5,11,29,-6800.0,10,-5587.5,4.6082,1,"delta=-5,588 (461% of dirty_net)"
ES-IPS_TM_13,2024-08-08,18,0,0,1.0,12,1137.5,8,12,1137.5,8,0.0,0.0,0,
ES-IPS_TM_3,2024-08-08,55,1,0,0.873,33,862.5,22,32,1212.5,22,350.0,0.4058,1,delta=+350 (41% of dirty_net)
ES-IPS_TM_5,2024-08-08,1077,18,0,0.764,560,-22537.5,178,553,-51537.5,212,-29000.0,1.2867,1,"delta=-29,000 (129% of dirty_net)"
ES-IPS_TM_5dupl,2024-08-08,216,4,0,0.829,136,9362.5,94,125,39612.5,78,30250.0,3.231,1,"delta=+30,250 (323% of dirty_net)"
ES-IPS_TM_6,2024-08-08,4,0,0,0.75,3,7750.0,3,3,7750.0,3,0.0,0.0,0,
ES-IPS_TM_7,2024-08-08,52,1,0,0.885,32,812.5,16,31,1162.5,16,350.0,0.4308,1,delta=+350 (43% of dirty_net)
ES-IPS_TM_8,2024-08-08,533,18,0,0.886,291,-4937.5,101,281,-17875.0,115,-12937.5,2.6203,1,"delta=-12,938 (262% of dirty_net)"
ES-PB_1,2024-08-08,201,5,0,0.816,122,2925.0,68,117,28350.0,73,25425.0,8.6923,1,"delta=+25,425 (869% of dirty_net)"
ES-TM_1,2024-08-08,83,33,1,0.0,48,2262.5,27,29,-27762.5,3,-30025.0,13.2707,1,"delta=-30,025 (1327% of dirty_net)"
ES-TM_10,2024-08-08,7,3,1,0.0,4,-2662.5,2,3,-1162.5,0,1500.0,0.5634,1,"delta=+1,500 (56% of dirty_net)"
ES-TM_2,2024-08-08,181,65,1,0.0,153,6537.5,83,74,58862.5,61,52325.0,8.0038,1,"delta=+52,325 (800% of dirty_net)"
ES-TM_3,2024-08-08,58,2,0,0.862,35,2525.0,24,32,10675.0,22,8150.0,3.2277,1,"delta=+8,150 (323% of dirty_net)"
ES-TM_5,2024-08-08,482,8,0,0.62,249,-33162.5,66,245,-23787.5,90,9375.0,0.2827,1,"delta=+9,375 (28% of dirty_net)"
ES-TM_6,2024-08-08,4,0,0,0.75,3,7750.0,3,3,7750.0,3,0.0,0.0,0,
ES-TM_7,2024-08-08,246,4,0,0.833,226,-3650.0,103,166,9437.5,94,13087.5,3.5856,1,"delta=+13,088 (359% of dirty_net)"
ES-TM_8,2024-08-08,2809,18,0,0.618,1464,-39137.5,499,1459,-13300.0,592,25837.5,0.6602,1,"delta=+25,838 (66% of dirty_net)"
ES-TM_9,2024-08-08,14,6,1,0.0,8,962.5,5,4,-2175.0,1,-3137.5,3.2597,1,"delta=-3,138 (326% of dirty_net)"
ES-TS_2,2024-08-08,96,5,0,0.802,61,-10175.0,35,65,21387.5,41,31562.5,3.102,1,"delta=+31,562 (310% of dirty_net)"
ES-TS_3,2024-08-08,45,3,0,0.756,29,-2000.0,17,27,5687.5,21,7687.5,3.8438,1,"delta=+7,688 (384% of dirty_net)"
ES-TS_4,2024-08-08,192,6,0,0.781,129,3762.5,94,134,28862.5,85,25100.0,6.6711,1,"delta=+25,100 (667% of dirty_net)"
ES-TS_5,2024-08-08,233,8,0,0.803,152,5937.5,98,155,30450.0,96,24512.5,4.1284,1,"delta=+24,512 (413% of dirty_net)"
ES-TS_6,2024-08-08,234,8,0,0.786,152,6737.5,122,157,33750.0,107,27012.5,4.0093,1,"delta=+27,012 (401% of dirty_net)"
ES-TS_7,2024-08-08,4,0,0,1.0,3,637.5,3,3,637.5,3,0.0,0.0,0,
ES_PB_2,2024-08-08,267,7,0,0.899,157,2037.5,82,144,32537.5,83,30500.0,14.9693,1,"delta=+30,500 (1497% of dirty_net)"
ES_PB_3,2024-08-08,271,8,0,0.9,157,-462.5,76,162,26137.5,96,26600.0,53.2,1,"delta=+26,600 (5320% of dirty_net)"
IPSPB1,2024-08-08,15,0,0,1.0,10,1575.0,8,10,1575.0,8,0.0,0.0,0,
IPSTMUD1,2024-08-08,29,0,0,1.0,19,1975.0,13,19,1975.0,13,0.0,0.0,0,
IPS_TM_10,2024-08-08,116,0,0,0.836,95,25800.0,60,95,25800.0,60,0.0,0.0,0,
IPS_TM_11,2024-08-08,95,0,0,0.926,61,10975.0,39,61,10975.0,39,0.0,0.0,0,
IPS_TM_12,2024-08-08,26,0,0,1.0,14,-9025.0,3,14,-9025.0,3,0.0,0.0,0,
IPS_TM_13,2024-08-08,15,0,0,1.0,10,1200.0,8,10,1200.0,8,0.0,0.0,0,
IPS_TM_3,2024-08-08,49,0,0,1.0,36,-2425.0,18,36,-2425.0,18,0.0,0.0,0,
IPS_TM_5,2024-08-08,215,0,0,0.874,124,-13750.0,57,124,-13750.0,57,0.0,0.0,0,
IPS_TM_5dupli,2024-08-08,109,0,0,0.853,89,24350.0,54,89,24350.0,54,0.0,0.0,0,
IPS_TM_6,2024-08-08,46,0,0,1.0,29,-14675.0,8,29,-14675.0,8,0.0,0.0,0,
IPS_TM_7,2024-08-08,55,0,0,1.0,33,325.0,23,33,325.0,23,0.0,0.0,0,
IPS_TM_8,2024-08-08,119,0,0,0.966,70,2700.0,35,70,2700.0,35,0.0,0.0,0,
PB_1,2024-08-08,104,0,0,0.827,83,10825.0,46,83,10825.0,46,0.0,0.0,0,
PB_2,2024-08-08,167,0,0,0.892,94,-17350.0,36,94,-17350.0,36,0.0,0.0,0,
PB_3,2024-08-08,150,0,0,1.0,80,-25100.0,32,80,-25100.0,32,0.0,0.0,0,
T-S_production,2024-08-08,267,29,0,0.629,166,13250.0,113,167,87950.0,123,74700.0,5.6377,1,"delta=+74,700 (564% of dirty_net)"
TM_1,2024-08-08,43,20,1,0.0,23,-5150.0,8,12,23350.0,11,28500.0,5.534,1,"delta=+28,500 (553% of dirty_net)"
TM_10,2024-08-08,41,15,1,0.0,26,3775.0,18,17,925.0,9,-2850.0,0.755,1,"delta=-2,850 (75% of dirty_net)"
TM_2,2024-08-08,92,32,1,0.0,60,2500.0,45,37,46675.0,32,44175.0,17.67,1,"delta=+44,175 (1767% of dirty_net)"
TM_3,2024-08-08,48,0,0,1.0,29,1000.0,21,29,1000.0,21,0.0,0.0,0,
TM_5,2024-08-08,199,0,0,0.769,163,-45225.0,44,163,-45225.0,44,0.0,0.0,0,
TM_6,2024-08-08,46,0,0,1.0,29,-14675.0,8,29,-14675.0,8,0.0,0.0,0,
TM_7,2024-08-08,94,0,0,0.894,83,-8075.0,32,83,-8075.0,32,0.0,0.0,0,
TM_8,2024-08-08,159,0,0,0.792,137,-35725.0,37,137,-35725.0,37,0.0,0.0,0,
TM_9,2024-08-08,78,32,1,0.0,57,-10950.0,24,22,-24800.0,11,-13850.0,1.2648,1,"delta=-13,850 (126% of dirty_net)"
TM_D-R-1_2,2024-08-08,156,2,0,0.955,134,-34500.0,63,128,-59935.0,52,-25435.0,0.7372,1,"delta=-25,435 (74% of dirty_net)"
TS_2,2024-08-08,23,0,0,0.957,14,-8825.0,7,14,-8825.0,7,0.0,0.0,0,
TS_4,2024-08-08,58,0,0,0.931,52,-3975.0,22,52,-3975.0,22,0.0,0.0,0,
TS_5,2024-08-08,58,0,0,0.966,34,-18900.0,15,34,-18900.0,15,0.0,0.0,0,
TS_6,2024-08-08,58,0,0,0.948,52,-2900.0,24,52,-2900.0,24,0.0,0.0,0,
TS_7,2024-08-08,3,0,0,1.0,2,-25.0,1,2,-25.0,1,0.0,0.0,0,
Tsufim-Prod,2024-08-08,24,9,1,0.0,21,-1825.0,9,11,5575.0,7,7400.0,4.0548,1,"delta=+7,400 (405% of dirty_net)"
V500_sim10,2024-08-08,9155,141,0,0.745,6793,-223085.0,1476,6362,197305.0,3103,420390.0,1.8844,1,"delta=+420,390 (188% of dirty_net)"
ES-IPS_TM_11,2024-08-09,186,5,0,0.876,112,-787.5,33,106,-4900.0,37,-4112.5,5.2222,1,"delta=-4,112 (522% of dirty_net)"
ES-IPS_TM_13,2024-08-09,8,0,0,1.0,5,1062.5,3,5,1062.5,3,0.0,0.0,0,
ES-IPS_TM_3,2024-08-09,33,1,0,0.848,20,887.5,14,19,3312.5,11,2425.0,2.7324,1,"delta=+2,425 (273% of dirty_net)"
ES-IPS_TM_5,2024-08-09,981,6,0,0.805,505,-12200.0,193,501,-19362.5,206,-7162.5,0.5871,1,"delta=-7,162 (59% of dirty_net)"
ES-IPS_TM_5dupl,2024-08-09,179,1,0,0.939,100,-10712.5,40,101,-16000.0,45,-5287.5,0.4936,1,"delta=-5,288 (49% of dirty_net)"
ES-IPS_TM_7,2024-08-09,21,0,0,1.0,13,-1187.5,8,13,-1187.5,8,0.0,0.0,0,
ES-IPS_TM_8,2024-08-09,458,9,0,0.91,244,5662.5,85,236,-12712.5,94,-18375.0,3.245,1,"delta=-18,375 (325% of dirty_net)"
ES-PB_1,2024-08-09,181,3,0,0.823,107,-5637.5,48,105,-3987.5,46,1650.0,0.2927,1,"delta=+1,650 (29% of dirty_net)"
ES-TM_1,2024-08-09,76,34,1,0.0,43,-2387.5,17,23,-2412.5,10,-25.0,0.0105,0,
ES-TM_2,2024-08-09,121,49,1,0.0,74,-9400.0,46,42,6050.0,25,15450.0,1.6436,1,"delta=+15,450 (164% of dirty_net)"
ES-TM_3,2024-08-09,34,1,0,0.794,20,425.0,13,19,2850.0,9,2425.0,4.85,1,"delta=+2,425 (485% of dirty_net)"
ES-TM_7,2024-08-09,214,0,0,0.883,122,-14637.5,60,122,-14637.5,60,0.0,0.0,0,
ES-TM_8,2024-08-09,2535,5,0,0.654,1307,-52900.0,392,1307,-52412.5,429,487.5,0.0092,0,
ES-TS_2,2024-08-09,53,0,0,0.943,33,1200.0,23,33,1200.0,23,0.0,0.0,0,
ES-TS_3,2024-08-09,30,0,0,0.733,18,500.0,11,18,500.0,11,0.0,0.0,0,
ES-TS_4,2024-08-09,135,2,0,0.896,85,-9787.5,52,85,-9787.5,52,0.0,0.0,0,
ES-TS_5,2024-08-09,178,3,0,0.927,103,-11900.0,50,103,-16912.5,53,-5012.5,0.4212,1,"delta=-5,012 (42% of dirty_net)"
ES-TS_6,2024-08-09,157,4,0,0.898,95,-13412.5,64,93,-16075.0,59,-2662.5,0.1985,0,
ES-TS_7,2024-08-09,9,0,0,1.0,6,-650.0,4,6,-650.0,4,0.0,0.0,0,
ES_PB_2,2024-08-09,240,2,0,0.946,198,1350.0,81,196,650.0,79,-700.0,0.5185,1,delta=-700 (52% of dirty_net)
ES_PB_3,2024-08-09,223,2,0,0.982,125,3225.0,60,124,2575.0,58,-650.0,0.2016,1,delta=-650 (20% of dirty_net)
IPSPB1,2024-08-09,19,0,0,0.895,15,1275.0,5,15,1275.0,5,0.0,0.0,0,
IPSTMUD1,2024-08-09,20,0,0,0.95,11,-3600.0,5,11,-3600.0,5,0.0,0.0,0,
IPS_TM_10,2024-08-09,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,
IPS_TM_11,2024-08-09,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,
IPS_TM_12,2024-08-09,9,0,0,0.889,6,-775.0,3,6,-775.0,3,0.0,0.0,0,
IPS_TM_13,2024-08-09,19,0,0,0.895,15,1300.0,5,15,1300.0,5,0.0,0.0,0,
IPS_TM_3,2024-08-09,45,0,0,0.911,31,-2825.0,16,31,-2825.0,16,0.0,0.0,0,
IPS_TM_5,2024-08-09,144,0,0,0.847,75,-18250.0,28,75,-18250.0,28,0.0,0.0,0,
IPS_TM_5dupli,2024-08-09,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,
IPS_TM_6,2024-08-09,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,
IPS_TM_7,2024-08-09,51,0,0,0.922,38,2850.0,22,38,2850.0,22,0.0,0.0,0,
IPS_TM_8,2024-08-09,139,0,0,0.914,86,11400.0,51,86,11400.0,51,0.0,0.0,0,
PB_1,2024-08-09,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,
PB_2,2024-08-09,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,
PB_3,2024-08-09,83,0,0,0.976,46,-1925.0,21,46,-1925.0,21,0.0,0.0,0,
T-S_production,2024-08-09,233,19,0,0.678,141,-4812.5,59,169,16825.0,93,21637.5,4.4961,1,"delta=+21,638 (450% of dirty_net)"
TM_1,2024-08-09,23,11,1,0.0,13,-2725.0,6,5,1850.0,2,4575.0,1.6789,1,"delta=+4,575 (168% of dirty_net)"
TM_10,2024-08-09,79,34,1,0.0,47,-13975.0,24,27,-24600.0,11,-10625.0,0.7603,1,"delta=-10,625 (76% of dirty_net)"
TM_11,2024-08-09,21,0,0,1.0,11,-3105.0,2,11,-3105.0,2,0.0,0.0,0,
TM_2,2024-08-09,50,20,1,0.0,32,-2125.0,23,15,13800.0,12,15925.0,7.4941,1,"delta=+15,925 (749% of dirty_net)"
TM_3,2024-08-09,44,0,0,0.909,34,0.0,17,34,0.0,17,0.0,0.0,0,
TM_5,2024-08-09,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,
TM_6,2024-08-09,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,
TM_7,2024-08-09,53,0,0,0.981,33,-3925.0,24,33,-3925.0,24,0.0,0.0,0,
TM_8,2024-08-09,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,
TM_9,2024-08-09,48,23,1,0.0,27,-5350.0,15,14,1125.0,9,6475.0,1.2103,1,"delta=+6,475 (121% of dirty_net)"
TM_D-R-1_1,2024-08-09,150,1,0,0.993,99,-6300.0,77,97,-3985.0,74,2315.0,0.3675,1,"delta=+2,315 (37% of dirty_net)"
TM_D-R-1_2,2024-08-09,106,1,0,0.981,69,-9230.0,50,67,-6145.0,48,3085.0,0.3342,1,"delta=+3,085 (33% of dirty_net)"
TM_U-D-1_1,2024-08-09,10,0,0,0.9,6,-1210.0,2,6,-1210.0,2,0.0,0.0,0,
TS_2,2024-08-09,18,0,0,0.889,11,-4475.0,7,11,-4475.0,7,0.0,0.0,0,
TS_3,2024-08-09,31,0,0,0.806,18,-1550.0,10,18,-1550.0,10,0.0,0.0,0,
TS_4,2024-08-09,57,0,0,0.912,36,-1500.0,23,36,-1500.0,23,0.0,0.0,0,
TS_5,2024-08-09,64,0,0,0.984,37,-800.0,21,37,-800.0,21,0.0,0.0,0,
TS_6,2024-08-09,58,0,0,0.914,36,-300.0,25,36,-300.0,25,0.0,0.0,0,
TS_7,2024-08-09,14,0,0,0.857,9,1960.0,6,9,1960.0,6,0.0,0.0,0,
Tsufim-Prod,2024-08-09,9,2,0,0.333,6,1400.0,6,4,5525.0,4,4125.0,2.9464,1,"delta=+4,125 (295% of dirty_net)"
V500_sim10,2024-08-09,639,92,0,0.429,569,119075.0,196,438,-5569857.5,183,-5688932.5,47.776,1,"delta=-5,688,932 (4778% of dirty_net)"
ZB-TM_6,2024-08-09,6,0,0,1.0,4,380.0,3,4,380.0,3,0.0,0.0,0,
3Q_sim7,2024-08-11,3,0,0,1.0,2,80.0,1,2,80.0,1,0.0,0.0,0,
ES-IPS_TM_11,2024-08-11,11,1,0,0.818,5,-1950.0,0,4,-3675.0,0,-1725.0,0.8846,1,"delta=-1,725 (88% of dirty_net)"
ES-IPS_TM_5,2024-08-11,16,1,0,0.875,9,-787.5,4,7,-2950.0,1,-2162.5,2.746,1,"delta=-2,162 (275% of dirty_net)"
ES-IPS_TM_5dupl,2024-08-11,8,0,0,1.0,5,-1000.0,3,5,-1000.0,3,0.0,0.0,0,
ES-IPS_TM_8,2024-08-11,18,1,0,0.833,9,-2662.5,3,8,-4837.5,1,-2175.0,0.8169,1,"delta=-2,175 (82% of dirty_net)"
ES-PB_1,2024-08-11,11,1,0,0.818,6,-325.0,2,6,1225.0,4,1550.0,3.1,1,"delta=+1,550 (310% of dirty_net)"
ES-TM_10,2024-08-11,10,4,1,0.0,6,1075.0,4,5,2050.0,5,975.0,0.907,1,delta=+975 (91% of dirty_net)
ES-TM_2,2024-08-11,9,4,1,0.0,5,212.5,3,1,112.5,1,-100.0,0.2,0,
ES-TM_7,2024-08-11,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,
ES-TM_8,2024-08-11,9,0,0,0.778,6,-1350.0,1,6,-1350.0,1,0.0,0.0,0,
ES-TM_9,2024-08-11,8,3,1,0.0,5,-700.0,2,2,662.5,2,1362.5,1.9464,1,"delta=+1,362 (195% of dirty_net)"
ES-TS_2,2024-08-11,3,0,1,0.0,2,-387.5,0,2,-387.5,0,0.0,0.0,0,
ES-TS_4,2024-08-11,3,0,0,1.0,2,562.5,2,2,562.5,2,0.0,0.0,0,
ES-TS_5,2024-08-11,3,0,0,1.0,2,137.5,1,2,137.5,1,0.0,0.0,0,
ES-TS_6,2024-08-11,3,0,0,1.0,2,212.5,2,2,212.5,2,0.0,0.0,0,
ES_PB_2,2024-08-11,5,0,0,0.8,2,-625.0,1,2,-625.0,1,0.0,0.0,0,
ES_PB_3,2024-08-11,5,0,0,0.8,2,-225.0,1,2,-225.0,1,0.0,0.0,0,
T-S_production,2024-08-11,12,0,0,0.917,7,-1187.5,3,7,-1187.5,3,0.0,0.0,0,
TM_D-R-1_2,2024-08-11,9,1,0,0.889,5,-2820.0,4,4,2475.0,4,5295.0,1.8777,1,"delta=+5,295 (188% of dirty_net)"
3Q_sim10,2024-08-12,10,0,0,0.6,7,3020.0,6,7,3020.0,6,0.0,0.0,0,
3Q_sim13,2024-08-12,14,1,0,0.786,7,-2910.0,0,7,-5190.0,0,-2280.0,0.7835,1,"delta=-2,280 (78% of dirty_net)"
3Q_sim14,2024-08-12,72,6,0,0.625,38,-750.0,15,46,17080.0,42,17830.0,23.7733,1,"delta=+17,830 (2377% of dirty_net)"
3Q_sim15,2024-08-12,8,1,0,0.875,5,810.0,4,4,2910.0,3,2100.0,2.5926,1,"delta=+2,100 (259% of dirty_net)"
ES-IPS_TM_11,2024-08-12,128,5,0,0.852,72,-137.5,33,101,-2162.5,56,-2025.0,4.05,1,"delta=-2,025 (405% of dirty_net)"
ES-IPS_TM_12,2024-08-12,14,0,0,1.0,7,-1575.0,0,7,-1575.0,0,0.0,0.0,0,
ES-IPS_TM_13,2024-08-12,17,0,0,0.941,10,-600.0,4,10,-600.0,4,0.0,0.0,0,
ES-IPS_TM_3,2024-08-12,22,0,0,0.955,13,925.0,7,13,925.0,7,0.0,0.0,0,
ES-IPS_TM_5,2024-08-12,376,7,0,0.742,192,-9450.0,62,193,-5550.0,79,3900.0,0.4127,1,"delta=+3,900 (41% of dirty_net)"
ES-IPS_TM_5dupl,2024-08-12,116,1,0,0.879,69,-4437.5,39,69,-4887.5,38,-450.0,0.1014,0,
ES-IPS_TM_6,2024-08-12,26,0,0,0.962,18,3700.0,15,18,3700.0,15,0.0,0.0,0,
ES-IPS_TM_7,2024-08-12,21,0,0,0.905,12,-862.5,6,12,-862.5,6,0.0,0.0,0,
ES-IPS_TM_8,2024-08-12,140,5,0,0.907,77,6162.5,43,73,7212.5,37,1050.0,0.1704,0,
ES-PB_1,2024-08-12,113,1,0,0.876,67,-3925.0,28,66,-3925.0,28,0.0,0.0,0,
ES-TM_1,2024-08-12,78,34,1,0.0,44,-4662.5,12,23,-3137.5,11,1525.0,0.3271,1,"delta=+1,525 (33% of dirty_net)"
ES-TM_10,2024-08-12,59,25,1,0.0,44,-4562.5,20,25,-1787.5,13,2775.0,0.6082,1,"delta=+2,775 (61% of dirty_net)"
ES-TM_2,2024-08-12,74,30,1,0.0,42,-4087.5,21,29,6462.5,12,10550.0,2.581,1,"delta=+10,550 (258% of dirty_net)"
ES-TM_3,2024-08-12,22,0,0,0.955,13,925.0,8,13,925.0,8,0.0,0.0,0,
ES-TM_5,2024-08-12,183,1,0,0.628,94,-1862.5,30,95,600.0,30,2462.5,1.3221,1,"delta=+2,462 (132% of dirty_net)"
ES-TM_6,2024-08-12,26,0,0,0.962,18,3837.5,15,18,3837.5,15,0.0,0.0,0,
ES-TM_7,2024-08-12,174,1,0,0.828,106,-8537.5,49,105,-8875.0,48,-337.5,0.0395,0,
ES-TM_8,2024-08-12,912,0,0,0.613,472,-19700.0,133,472,-19700.0,133,0.0,0.0,0,
ES-TM_9,2024-08-12,24,10,1,0.0,14,-4850.0,3,10,3625.0,6,8475.0,1.7474,1,"delta=+8,475 (175% of dirty_net)"
ES-TS_2,2024-08-12,44,0,0,0.886,30,3125.0,23,30,3125.0,23,0.0,0.0,0,
ES-TS_3,2024-08-12,28,0,0,0.857,18,112.5,11,18,112.5,11,0.0,0.0,0,
ES-TS_4,2024-08-12,102,2,0,0.843,84,425.0,43,81,1537.5,37,1112.5,2.225,1,"delta=+1,112 (222% of dirty_net)"
ES-TS_5,2024-08-12,97,1,0,0.887,64,2000.0,41,60,2550.0,38,550.0,0.275,1,delta=+550 (28% of dirty_net)
ES-TS_6,2024-08-12,93,1,0,0.892,61,1637.5,43,57,2450.0,38,812.5,0.4962,1,delta=+812 (50% of dirty_net)
ES-TS_7,2024-08-12,4,0,0,1.0,3,762.5,3,3,762.5,3,0.0,0.0,0,
ES_PB_2,2024-08-12,142,2,0,0.915,82,-3737.5,32,81,-3775.0,32,-37.5,0.01,0,
ES_PB_3,2024-08-12,145,1,0,0.966,83,-1950.0,39,82,-2025.0,38,-75.0,0.0385,0,
IPSPB1,2024-08-12,5,0,0,0.8,3,1800.0,3,3,1800.0,3,0.0,0.0,0,
IPSTMUD1,2024-08-12,11,0,0,1.0,6,-1900.0,2,6,-1900.0,2,0.0,0.0,0,
IPS_TM_10,2024-08-12,55,0,0,0.891,35,10400.0,27,35,10400.0,27,0.0,0.0,0,
IPS_TM_11,2024-08-12,37,0,0,0.946,23,4625.0,15,23,4625.0,15,0.0,0.0,0,
IPS_TM_12,2024-08-12,11,0,0,1.0,7,5750.0,6,7,5750.0,6,0.0,0.0,0,
IPS_TM_13,2024-08-12,5,0,0,0.8,3,1800.0,3,3,1800.0,3,0.0,0.0,0,
IPS_TM_3,2024-08-12,32,0,0,0.969,19,4050.0,13,19,4050.0,13,0.0,0.0,0,
IPS_TM_5,2024-08-12,118,0,0,0.839,66,6200.0,36,66,6200.0,36,0.0,0.0,0,
IPS_TM_5dupli,2024-08-12,56,0,0,0.875,36,13850.0,30,36,13850.0,30,0.0,0.0,0,
IPS_TM_6,2024-08-12,34,0,0,0.971,22,5975.0,16,22,5975.0,16,0.0,0.0,0,
IPS_TM_7,2024-08-12,35,0,0,0.971,21,4400.0,15,21,4400.0,15,0.0,0.0,0,
IPS_TM_8,2024-08-12,101,0,0,0.95,57,-1900.0,27,57,-1900.0,27,0.0,0.0,0,
PB_1,2024-08-12,56,0,0,0.857,33,6675.0,22,33,6675.0,22,0.0,0.0,0,
PB_2,2024-08-12,75,0,0,0.933,53,-1325.0,26,53,-1325.0,26,0.0,0.0,0,
PB_3,2024-08-12,68,0,0,0.985,39,350.0,20,39,350.0,20,0.0,0.0,0,
T-S_production,2024-08-12,85,5,0,0.753,50,-2225.0,24,49,-12.5,25,2212.5,0.9944,1,"delta=+2,212 (99% of dirty_net)"
TM_1,2024-08-12,18,8,1,0.0,10,-2750.0,3,4,1825.0,3,4575.0,1.6636,1,"delta=+4,575 (166% of dirty_net)"
TM_10,2024-08-12,53,22,1,0.0,31,-6175.0,15,23,10850.0,16,17025.0,2.7571,1,"delta=+17,025 (276% of dirty_net)"
TM_11,2024-08-12,21,0,0,1.0,11,-1835.0,4,11,-1835.0,4,0.0,0.0,0,
TM_2,2024-08-12,38,16,1,0.0,22,-7775.0,10,13,-10175.0,6,-2400.0,0.3087,1,"delta=-2,400 (31% of dirty_net)"
TM_3,2024-08-12,32,0,0,0.969,19,4050.0,13,19,4050.0,13,0.0,0.0,0,
TM_5,2024-08-12,124,0,0,0.782,69,-9350.0,30,69,-9350.0,30,0.0,0.0,0,
TM_6,2024-08-12,34,0,0,0.971,22,6075.0,16,22,6075.0,16,0.0,0.0,0,
TM_7,2024-08-12,34,0,0,0.941,20,-4200.0,12,20,-4200.0,12,0.0,0.0,0,
TM_8,2024-08-12,65,0,0,0.769,34,-11075.0,12,34,-11075.0,12,0.0,0.0,0,
TM_9,2024-08-12,47,22,1,0.0,25,-27625.0,7,11,25950.0,8,53575.0,1.9394,1,"delta=+53,575 (194% of dirty_net)"
TM_D-R-1_1,2024-08-12,135,0,0,0.993,83,-5765.0,41,83,-5765.0,41,0.0,0.0,0,
TM_D-R-1_2,2024-08-12,135,0,0,0.978,83,-5760.0,39,83,-5760.0,39,0.0,0.0,0,
TM_U-D-1_1,2024-08-12,219,4,0,0.922,153,110.0,109,149,-11845.0,87,-11955.0,23.91,1,"delta=-11,955 (2391% of dirty_net)"
TS_2,2024-08-12,4,0,0,1.0,3,1700.0,3,3,1700.0,3,0.0,0.0,0,
TS_3,2024-08-12,33,1,0,0.939,21,-3435.0,13,20,-9495.0,11,-6060.0,1.7642,1,"delta=-6,060 (176% of dirty_net)"
TS_4,2024-08-12,25,0,0,0.96,16,75.0,11,16,75.0,11,0.0,0.0,0,
TS_5,2024-08-12,29,0,0,1.0,17,-2250.0,8,17,-2250.0,8,0.0,0.0,0,
TS_6,2024-08-12,27,0,0,0.963,17,-1775.0,10,17,-1775.0,10,0.0,0.0,0,
TS_7,2024-08-12,2,0,0,1.0,1,-1425.0,0,1,-1425.0,0,0.0,0.0,0,
Tsufim-Prod,2024-08-12,16,3,0,0.5,10,-175.0,7,8,4475.0,7,4650.0,9.3,1,"delta=+4,650 (930% of dirty_net)"
V500_sim10,2024-08-12,1184,1,0,0.845,811,-12340.0,99,810,520430.0,156,532770.0,43.1742,1,"delta=+532,770 (4317% of dirty_net)"
